product,Color,SIZE,Type/ Model,,catagory,SKU,סוג,שם,תיאור,במלאי?,מלאי,מחיר רגיל,קטגוריות,תגיות,Images,שיוך 1 שמות,שיוך 1 ערכים,אב,שיוך 1 פריטים גלובליים
BG,RD-WH-BK,12,PRO,BOXING GLOVES,,BG-PRO-RDWHBK-12,variation,"PRO LACE-UP red white black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/bgpro-rd-wh-bk.jpeg,weight,12OZ,BGPRO-RDWHBK,1
BG,RD-WH-BK,14,PRO,BOXING GLOVES,,BG-PRO-RDWHBK-14,variation,"PRO LACE-UP red white black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/bgpro-rd-wh-bk.jpeg,weight,14OZ,BGPRO-RDWHBK,1
BG,RD-WH-BK,16,PRO,BOXING GLOVES,,BG-PRO-RDWHBK-16,variation,"PRO LACE-UP red white black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/bgpro-rd-wh-bk.jpeg,weight,16OZ,BGPRO-RDWHBK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGPRO-WHBKBK,variable,"PRO LACE-UP white black black,כפפות איגרוף עור","כפפות האגרוף מסדרת PRO עשויות עור מלא בעבודת יד, בעלות שרוכי הידוק",0,,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads-new/2020/12/BGPRO-WHBK.jpg,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,WH-BK-BK,8,PRO,BOXING GLOVES,,BG-PRO-WHBKBK-8,variation,"PRO LACE-UP white black black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGPRO-WHBK.jpg,weight,8OZ,BGPRO-WHBKBK,1
BG,WH-BK-BK,10,PRO,BOXING GLOVES,,BG-PRO-WHBKBK-10,variation,"PRO LACE-UP white black black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGPRO-WHBK.jpg,weight,10OZ,BGPRO-WHBKBK,1
BG,WH-BK-BK,12,PRO,BOXING GLOVES,,BG-PRO-WHBKBK-12,variation,"PRO LACE-UP white black black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGPRO-WHBK.jpg,weight,12OZ,BGPRO-WHBKBK,1
BG,WH-BK-BK,14,PRO,BOXING GLOVES,,BG-PRO-WHBKBK-14,variation,"PRO LACE-UP white black black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGPRO-WHBK.jpg,weight,14OZ,BGPRO-WHBKBK,1
BG,WH-BK-BK,16,PRO,BOXING GLOVES,,BG-PRO-WHBKBK-16,variation,"PRO LACE-UP white black black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGPRO-WHBK.jpg,weight,16OZ,BGPRO-WHBKBK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGSASEMI-WHRDBK,variable,"SUPER AIR synthetic white red black,כפפות איגרוף דמוי עור","כפפות האגרוף מסדרת PRO עשויות עור מלא בעבודת יד, בעלות שרוכי הידוק",0,,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-132-1.png,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,WH-RD-BK,8,SA-SEMI,BOXING GLOVES,,BG-SA-SEMI-WHRDBK-8,variation,"SUPER AIR synthetic white red black,כפפות איגרוף דמוי עור",,0,0,350,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-132-1.png,weight,8OZ,BGSASEMI-WHRDBK,1
BG,WH-RD-BK,10,SA-SEMI,BOXING GLOVES,,BG-SA-SEMI-WHRDBK-10,variation,"SUPER AIR synthetic white red black,כפפות איגרוף דמוי עור",,0,0,350,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-132-1.png,weight,10OZ,BGSASEMI-WHRDBK,1
BG,WH-RD-BK,12,SA-SEMI,BOXING GLOVES,,BG-SA-SEMI-WHRDBK-12,variation,"SUPER AIR synthetic white red black,כפפות איגרוף דמוי עור",,0,0,350,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-132-1.png,weight,12OZ,BGSASEMI-WHRDBK,1
BG,WH-RD-BK,14,SA-SEMI,BOXING GLOVES,,BG-SA-SEMI-WHRDBK-14,variation,"SUPER AIR synthetic white red black,כפפות איגרוף דמוי עור",,0,0,350,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-132-1.png,weight,14OZ,BGSASEMI-WHRDBK,1
BG,WH-RD-BK,16,SA-SEMI,BOXING GLOVES,,BG-SA-SEMI-WHRDBK-16,variation,"SUPER AIR synthetic white red black,כפפות איגרוף דמוי עור",,0,0,350,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-132-1.png,weight,16OZ,BGSASEMI-WHRDBK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGSASEMI-YWBKBK,variable,"SUPER AIR synthetic yellow black black,כפפות איגרוף דמוי עור","כפפות האגרוף מסדרת SUPER AIR עשויות עור מלא בעבודת יד, בעלות רשת אוורור",1,,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-522.jpg,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,YW-BK-BK,8,SA-SEMI,BOXING GLOVES,,BG-SA-SEMI-YWBKBK-8,variation,"SUPER AIR synthetic yellow black black,כפפות איגרוף דמוי עור",,0,0,350,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-522.jpg,weight,8OZ,BGSASEMI-YWBKBK,1
BG,YW-BK-BK,10,SA-SEMI,BOXING GLOVES,,BG-SA-SEMI-YWBKBK-10,variation,"SUPER AIR synthetic yellow black black,כפפות איגרוף דמוי עור",,1,3,350,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-522.jpg,weight,10OZ,BGSASEMI-YWBKBK,1
BG,YW-BK-BK,12,SA-SEMI,BOXING GLOVES,,BG-SA-SEMI-YWBKBK-12,variation,"SUPER AIR synthetic yellow black black,כפפות איגרוף דמוי עור",,0,0,350,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-522.jpg,weight,12OZ,BGSASEMI-YWBKBK,1
BG,YW-BK-BK,14,SA-SEMI,BOXING GLOVES,,BG-SA-SEMI-YWBKBK-14,variation,"SUPER AIR synthetic yellow black black,כפפות איגרוף דמוי עור",,0,0,350,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-522.jpg,weight,14OZ,BGSASEMI-YWBKBK,1
BG,YW-BK-BK,16,SA-SEMI,BOXING GLOVES,,BG-SA-SEMI-YWBKBK-16,variation,"SUPER AIR synthetic yellow black black,כפפות איגרוף דמוי עור",,0,0,350,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-522.jpg,weight,16OZ,BGSASEMI-YWBKBK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGSASEMI-YWWHWH,variable,"SUPER AIR synthetic yellow white white,כפפות איגרוף דמוי עור","כפפות האגרוף מסדרת SUPER AIR עשויות עור מלא בעבודת יד, בעלות רשת אוורור",0,,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-511.png,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,YW-WH-WH,8,SA-SEMI,BOXING GLOVES,,BG-SA-SEMI-YW-WH-WH-8,variation,"SUPER AIR synthetic yellow white white,כפפות איגרוף דמוי עור",,0,0,350,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-511.png,weight,8OZ,BGSASEMI-YWWHWH,1
BG,YW-WH-WH,10,SA-SEMI,BOXING GLOVES,,BG-SA-SEMI-YW-WH-WH-10,variation,"SUPER AIR synthetic yellow white white,כפפות איגרוף דמוי עור",,0,0,350,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-511.png,weight,10OZ,BGSASEMI-YWWHWH,1
BG,YW-WH-WH,12,SA-SEMI,BOXING GLOVES,,BG-SA-SEMI-YW-WH-WH-12,variation,"SUPER AIR synthetic yellow white white,כפפות איגרוף דמוי עור",,0,0,350,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-511.png,weight,12OZ,BGSASEMI-YWWHWH,1
BG,YW-WH-WH,14,SA-SEMI,BOXING GLOVES,,BG-SA-SEMI-YW-WH-WH-14,variation,"SUPER AIR synthetic yellow white white,כפפות איגרוף דמוי עור",,0,0,350,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-511.png,weight,14OZ,BGSASEMI-YWWHWH,1
BG,YW-WH-WH,16,SA-SEMI,BOXING GLOVES,,BG-SA-SEMI-YW-WH-WH-16,variation,"SUPER AIR synthetic yellow white white,כפפות איגרוף דמוי עור",,0,0,350,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-511.png,weight,16OZ,BGSASEMI-YWWHWH,1
,,,,,,,,,,,,,,,,,,,
,,,,,,HGCC-BK,variable,"CLOSE CHIN black ,מגן ראש עור",מגני הראש מסדרת CLOSE CHIN מספקים הגנה מקסימאלית .,0,,,מגני ראש,"אגרוף, אגרוף תאילנדי, מגן ראש, קסדה,טופ קינג, TOP KING",https://activebrands.co.il/wp-content/uploads-new/2021/10/HGCC-BK.jpg,size,"S,M,L,XL",1,1
,BK,S,CC,HEAD GUARD,,HGCC-BK-S,variation,"CLOSE CHIN black ,מגן ראש עור",,0,0,460,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/HGCC-BK.jpg,size,S,HGCC-BK,1
,BK,M,CC,HEAD GUARD,,HGCC-BK-M,variation,"CLOSE CHIN black ,מגן ראש עור",,0,0,460,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/HGCC-BK.jpg,size,M,HGCC-BK,1
,BK,L,CC,HEAD GUARD,,HGCC-BK-L,variation,"CLOSE CHIN black ,מגן ראש עור",,0,0,460,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/HGCC-BK.jpg,size,L,HGCC-BK,1
,BK,XL,CC,HEAD GUARD,,HGCC-BK-XL,variation,"CLOSE CHIN black ,מגן ראש עור",,0,0,460,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/HGCC-BK.jpg,size,XL,HGCC-BK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SGKN01-BK,variable,"KANOK black ,מגני שוק עור",בעיצוב מגני השוק מסדרת SUPER STAR הושם דגש רב על השרירים העוטפים את השוק וכן על מפרק הברך,0,0,,מגני שוק,"אגרוף, אגרוף תאילנדי, מגן שוק,טופ קינג, TOP KING",https://activebrands.co.il/wp-content/uploads-new/2021/11/Kanok-Shinguards-Black-TKSGKN-01.jpg,size,"S,M,L,XL",1,1
SG,BK,S,KN-01,SHIN GUARD,,SGKN-01-BK-S,variation,"KANOK black ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/Kanok-Shinguards-Black-TKSGKN-01.jpg,size,S,SGKN01-BK,1
SG,BK,M,KN-01,SHIN GUARD,,SGKN-01-BK-M,variation,"KANOK black ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/Kanok-Shinguards-Black-TKSGKN-01.jpg,size,M,SGKN01-BK,1
SG,BK,L,KN-01,SHIN GUARD,,SGKN-01-BK-L,variation,"KANOK black ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/Kanok-Shinguards-Black-TKSGKN-01.jpg,size,L,SGKN01-BK,1
SG,BK,XL,KN-01,SHIN GUARD,,SGKN-01-BK-XL,variation,"KANOK black ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/Kanok-Shinguards-Black-TKSGKN-01.jpg,size,XL,SGKN01-BK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SGKN01-WH,variable,"KANOK white ,מגני שוק עור",בעיצוב מגני השוק מסדרת SUPER STAR הושם דגש רב על השרירים העוטפים את השוק וכן על מפרק הברך,0,,,מגני שוק,"אגרוף, אגרוף תאילנדי, מגן שוק,טופ קינג, TOP KING",https://activebrands.co.il/wp-content/uploads-new/2021/11/Kanok-Shinguards-White-TKSGKN-01.jpg,size,"S,M,L,XL",1,1
SG,WH,S,KN-01,SHIN GUARD,,SGKN-01-WH-S,variation,"KANOK white ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/Kanok-Shinguards-White-TKSGKN-01.jpg,size,S,SGKN01-WH,1
SG,WH,M,KN-01,SHIN GUARD,,SGKN-01-WH-M,variation,"KANOK white ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/Kanok-Shinguards-White-TKSGKN-01.jpg,size,M,SGKN01-WH,1
SG,WH,L,KN-01,SHIN GUARD,,SGKN-01-WH-L,variation,"KANOK white ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/Kanok-Shinguards-White-TKSGKN-01.jpg,size,L,SGKN01-WH,1
SG,WH,XL,KN-01,SHIN GUARD,,SGKN-01-WH-XL,variation,"KANOK white ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/Kanok-Shinguards-White-TKSGKN-01.jpg,size,XL,SGKN01-WH,1
,,,,,,,,,,0,0,,,,,,,,
,,,,,,SGKN01-olive,variable,"KANOK olive green ,מגני שוק עור",בעיצוב מגני השוק מסדרת SUPER STAR הושם דגש רב על השרירים העוטפים את השוק וכן על מפרק הברך,0,0,,מגני שוק,"אגרוף, אגרוף תאילנדי, מגן שוק,טופ קינג, TOP KING",https://activebrands.co.il/wp-content/uploads-new/2021/11/TKSGKN-01-Olive.jpg,size,"S,M,L,XL",1,1
SG,olive,S,KN-01,SHIN GUARD,,SGKN-01-olive-S,variation,"KANOK olive green ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/TKSGKN-01-Olive.jpg,size,S,SGKN01-olive,1
SG,olive,M,KN-01,SHIN GUARD,,SGKN-01-olive-M,variation,"KANOK olive green ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/TKSGKN-01-Olive.jpg,size,M,SGKN01-olive,1
SG,olive,L,KN-01,SHIN GUARD,,SGKN-01-olive-L,variation,"KANOK olive green ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/TKSGKN-01-Olive.jpg,size,L,SGKN01-olive,1
SG,olive,XL,KN-01,SHIN GUARD,,SGKN-01-olive-XL,variation,"KANOK olive green ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/TKSGKN-01-Olive.jpg,size,XL,SGKN01-olive,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SGCTH-BU,variable,"CULTURE SERIES - THAILAND,מגני שוק דמוי עור",בעיצוב מגני השוק מסדרת SUPER STAR הושם דגש רב על השרירים העוטפים את השוק וכן על מפרק הברך,0,,,מגני שוק,"אגרוף, אגרוף תאילנדי, מגן שוק,טופ קינג, TOP KING",https://activebrands.co.il/wp-content/uploads-new/2021/10/sgc-th.png,size,"S,M,L,XL",1,1
SG,BU,S,C-TH,SHIN GUARD,,SGC-TH-BU-S,variation,"CULTURE SERIES - THAILAND,מגני שוק דמוי עור",,0,0,320,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/sgc-th.png,size,S,SGCTH-BU,1
SG,BU,M,C-TH,SHIN GUARD,,SGC-TH-BU-M,variation,"CULTURE SERIES - THAILAND,מגני שוק דמוי עור",,0,0,320,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/sgc-th.png,size,M,SGCTH-BU,1
SG,BU,L,C-TH,SHIN GUARD,,SGC-TH-BU-L,variation,"CULTURE SERIES - THAILAND,מגני שוק דמוי עור",,0,0,320,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/sgc-th.png,size,L,SGCTH-BU,1
SG,BU,XL,C-TH,SHIN GUARD,,SGC-TH-BU-XL,variation,"CULTURE SERIES - THAILAND,מגני שוק דמוי עור",,0,0,320,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/sgc-th.png,size,XL,SGCTH-BU,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SGCCN-RD,variable,"CULTURE SERIES - CHINA,מגני שוק דמוי עור",בעיצוב מגני השוק מסדרת SUPER STAR הושם דגש רב על השרירים העוטפים את השוק וכן על מפרק הברך,0,,,מגני שוק,"אגרוף, אגרוף תאילנדי, מגן שוק,טופ קינג, TOP KING",https://activebrands.co.il/wp-content/uploads-new/2021/10/sgc-cn.png,size,"S,M,L,XL",1,1
SG,RD,S,C-CN,SHIN GUARD,,SGC-CN-RD-S,variation,"CULTURE SERIES - CHINA,מגני שוק דמוי עור",,0,0,320,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/sgc-cn.png,size,S,SGCCN-RD,1
SG,RD,M,C-CN,SHIN GUARD,,SGC-CN-RD-M,variation,"CULTURE SERIES - CHINA,מגני שוק דמוי עור",,0,0,320,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/sgc-cn.png,size,M,SGCCN-RD,1
SG,RD,L,C-CN,SHIN GUARD,,SGC-CN-RD-L,variation,"CULTURE SERIES - CHINA,מגני שוק דמוי עור",,0,0,320,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/sgc-cn.png,size,L,SGCCN-RD,1
SG,RD,XL,C-CN,SHIN GUARD,,SGC-CN-RD-XL,variation,"CULTURE SERIES - CHINA,מגני שוק דמוי עור",,0,0,320,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/sgc-cn.png,size,XL,SGCCN-RD,1
,,,,,,,,,,,,,,,,,,,
,,,,,,GROIN-METAL-BK,variable,GROIN PROTECTOR,,0,,,שונות,"מגן גוף, אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads-new/2021/10/groin-protector-metal.jpg,size,"S,M,L,XL",1,1
GROIN,BK,L,METAL,GROIN PROTECTOR,,GROIN-METAL-BK-L,variation,GROIN PROTECTOR,,0,0,120,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/groin-protector-metal.jpg,size,L,GROIN-METAL-BK,1
GROIN,BK,XL,METAL,GROIN PROTECTOR,,GROIN-METAL-BK-XL,variation,GROIN PROTECTOR,,0,0,120,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/groin-protector-metal.jpg,size,XL,GROIN-METAL-BK,1
GROIN,BK,S,METAL,GROIN PROTECTOR,,GROIN-METAL-BK-S,variation,GROIN PROTECTOR,,0,0,80,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/groin-protector-metal.jpg,size,S,GROIN-METAL-BK,1
GROIN,BK,M,METAL,GROIN PROTECTOR,,GROIN-METAL-BK-M,variation,GROIN PROTECTOR,,0,0,80,,,https://activebrands.co.il/wp-content/uploads-new/2021/10/groin-protector-metal.jpg,size,M,GROIN-METAL-BK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SHORTS-BKBK,variable,THAI SHORTS black,,0,,,ביגוד,"מגן גוף, אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1206.jpg,size,"S,M,L,4L,5L,XL,XXL",1,1
SHORTS,BKBK,S,RATRO,SHORTS,,SHORTSTHAI-BKBK,variation,THAI SHORTS black,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1206.jpg,size,S,SHORTS-BKBK,1
SHORTS,BKBK,M,RATRO,SHORTS,,SHORTSRATRO-BKBK-M,variation,THAI SHORTS black,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1206.jpg,size,M,SHORTS-BKBK,1
SHORTS,BKBK,L,RATRO,SHORTS,,SHORTSRATRO-BKBK-L,variation,THAI SHORTS black,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1206.jpg,size,L,SHORTS-BKBK,1
SHORTS,BKBK,XL,RATRO,SHORTS,,SHORTSRATRO-BKBK-XL,variation,THAI SHORTS black,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1206.jpg,size,XL,SHORTS-BKBK,1
SHORTS,BKBK,XXL,RATRO,SHORTS,,SHORTSRATRO-BKBK-XXL,variation,THAI SHORTS black,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1206.jpg,size,XXL,SHORTS-BKBK,1
SHORTS,BKBK,4L,RATRO,SHORTS,,SHORTSRATRO-BKBK-4L,variation,THAI SHORTS black,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1206.jpg,size,4L,SHORTS-BKBK,1
SHORTS,BKBK,5L,RATRO,SHORTS,,SHORTSRATRO-BKBK-5L,variation,THAI SHORTS black,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1206.jpg,size,5L,SHORTS-BKBK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SHORTS-BKBU,variable,THAI SHORTS black blue,,0,,,ביגוד,"מגן גוף, אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads-new/2023/01/IMG_5083-01-scaled.jpeg,size,"S,M,L,4L,5L,XL,XXL",1,1
SHORTS,BKBU,S,RATRO,SHORTS,,SHORTSRATRO-BKBU-S,variation,THAI SHORTS black blue,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/01/IMG_5083-01-scaled.jpeg,size,S,SHORTS-BKBU,1
SHORTS,BKBU,M,RATRO,SHORTS,,SHORTSRATRO-BKBU-M,variation,THAI SHORTS black blue,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/01/IMG_5083-01-scaled.jpeg,size,M,SHORTS-BKBU,1
SHORTS,BKBU,L,RATRO,SHORTS,,SHORTSRATRO-BKBU-L,variation,THAI SHORTS black blue,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/01/IMG_5083-01-scaled.jpeg,size,L,SHORTS-BKBU,1
SHORTS,BKBU,XL,RATRO,SHORTS,,SHORTSRATRO-BKBU-XL,variation,THAI SHORTS black blue,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/01/IMG_5083-01-scaled.jpeg,size,XL,SHORTS-BKBU,1
SHORTS,BKBU,XXL,RATRO,SHORTS,,SHORTSRATRO-BKBU-XXL,variation,THAI SHORTS black blue,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/01/IMG_5083-01-scaled.jpeg,size,XXL,SHORTS-BKBU,1
SHORTS,BKBU,4L,RATRO,SHORTS,,SHORTSRATRO-BKBU-4L,variation,THAI SHORTS black blue,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/01/IMG_5083-01-scaled.jpeg,size,4L,SHORTS-BKBU,1
SHORTS,BKBU,5L,RATRO,SHORTS,,SHORTSRATRO-BKBU-5L,variation,THAI SHORTS black blue,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/01/IMG_5083-01-scaled.jpeg,size,5L,SHORTS-BKBU,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SHORTS-BKWH,variable,THAI SHORTS black white,,0,,,ביגוד,"מגן גוף, אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1216.jpg,size,"S,M,L,4L,5L,XL,XXL",1,1
SHORTS,BKWH,S,RATRO,SHORTS,,SHORTSRATRO-BKWH-S,variation,THAI SHORTS black white,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1216.jpg,size,S,SHORTS-BKWH,1
SHORTS,BKWH,M,RATRO,SHORTS,,SHORTSRATRO-BKWH-M,variation,THAI SHORTS black white,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1216.jpg,size,M,SHORTS-BKWH,1
SHORTS,BKWH,L,RATRO,SHORTS,,SHORTSRATRO-BKWH-L,variation,THAI SHORTS black white,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1216.jpg,size,L,SHORTS-BKWH,1
SHORTS,BKWH,XL,RATRO,SHORTS,,SHORTSRATRO-BKWH-XL,variation,THAI SHORTS black white,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1216.jpg,size,XL,SHORTS-BKWH,1
SHORTS,BKWH,XXL,RATRO,SHORTS,,SHORTSRATRO-BKWH-XXL,variation,THAI SHORTS black white,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1216.jpg,size,XXL,SHORTS-BKWH,1
SHORTS,BKWH,4L,RATRO,SHORTS,,SHORTSRATRO-BKWH-4L,variation,THAI SHORTS black white,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1216.jpg,size,4L,SHORTS-BKWH,1
SHORTS,BKWH,5L,RATRO,SHORTS,,SHORTSRATRO-BKWH-5L,variation,THAI SHORTS black white,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2023/05/DSCF1216.jpg,size,5L,SHORTS-BKWH,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SHORTS-BKYW,variable,THAI SHORTS black yellow,,0,,,ביגוד,"מגן גוף, אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads-new/2021/11/IMG_5082-01-scaled.jpeg,size,"S,M,L,4L,5L,XL,XXL",1,1
SHORTS,BKYW,S,RATRO,SHORTS,,SHORTSRATRO-BKYW-S,variation,THAI SHORTS black yellow,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/IMG_5082-01-scaled.jpeg,size,S,SHORTS-BKYW,1
SHORTS,BKYW,M,RATRO,SHORTS,,SHORTSRATRO-BKYW-M,variation,THAI SHORTS black yellow,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/IMG_5082-01-scaled.jpeg,size,M,SHORTS-BKYW,1
SHORTS,BKYW,L,RATRO,SHORTS,,SHORTSRATRO-BKYW-L,variation,THAI SHORTS black yellow,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/IMG_5082-01-scaled.jpeg,size,L,SHORTS-BKYW,1
SHORTS,BKYW,XL,RATRO,SHORTS,,SHORTSRATRO-BKYW-XL,variation,THAI SHORTS black yellow,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/IMG_5082-01-scaled.jpeg,size,XL,SHORTS-BKYW,1
SHORTS,BKYW,XXL,RATRO,SHORTS,,SHORTSRATRO-BKYW-XXL,variation,THAI SHORTS black yellow,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/IMG_5082-01-scaled.jpeg,size,XXL,SHORTS-BKYW,1
SHORTS,BKYW,4L,RATRO,SHORTS,,SHORTSRATRO-BKYW-4L,variation,THAI SHORTS black yellow,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/IMG_5082-01-scaled.jpeg,size,4L,SHORTS-BKYW,1
SHORTS,BKYW,5L,RATRO,SHORTS,,SHORTSRATRO-BKYW-5L,variation,THAI SHORTS black yellow,,0,0,160,,,https://activebrands.co.il/wp-content/uploads-new/2021/11/IMG_5082-01-scaled.jpeg,size,5L,SHORTS-BKYW,1
,,,,,,,,,,,,,,,,,,,
